Customer,Name,Currency,Ctlg Nbr,Prod Group Catalog,Product ID,Descr,Brand,Category,Kit,UOM,Default UOM,Pricing UOM,List Price,Discount_pct,DFI_Price
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91838,OPTILINQ CB1 RETAIL,SONANCE,OTHER_SONANCE,N,EA,Y,Default,23.0000,0.25,17.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91839,OPTILINQ PS1 RETAIL,SONANCE,IR,N,EA,Y,Default,7.0000,0.25,5.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91847,NAV RTI REMOTE CONTROL,SONANCE,OTHER_SONANCE,N,EA,Y,Default,390.0000,0.25,292.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91848,MLQS BRZ 16/2 500'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,38.0000,0.25,28.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91849,MLQS BRZ 16/2 500'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,85.0000,0.25,63.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91850,MLQS BRZ 16/2 1000'B SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,74.6400,0.25,55.98
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91851,MLQS BRZ 16/2 1000'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,170.0000,0.25,127.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91852,MLQS BRZ 16/4 500'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,165.0000,0.25,123.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91853,MLQS BRZ 16/4 500'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,165.0000,0.25,123.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91854,MLQS BRZ 16/4 1000'B SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,330.0000,0.25,247.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91855,MLQS BRZ 16/4 1000'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,330.0000,0.25,247.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91856,MLQS GLD 14/2 500'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,135.0000,0.25,101.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91857,MLQS GLD 14/2 500'W SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,66.1800,0.25,49.64
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91858,MLQS GLD 14/2 500'W BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,56.7000,0.25,42.53
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91859,MLQS GLD 14/2 500'G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,135.0000,0.25,101.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91860,MLQS GLD 14/4 500'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,245.0000,0.25,183.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91861,MLQS GLD 14/4 500'W SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,99.0000,0.25,74.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91862,MLQS GLD 14/4 500'W BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,99.0000,0.25,74.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91863,MLQS GLD 14/4 500'G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,245.0000,0.25,183.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91864,MLQS GLD 16/2 1000'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,89.0000,0.25,66.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91865,MLQS GLD 16/2 500'W BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,44.5000,0.25,33.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91866,MLQS GLD 16/2 1000'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,86.9500,0.25,65.21
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91867,MLQS GLD 16/2 1000 FT G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,185.0000,0.25,138.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91868,MLQS GLD 16/2 500'W SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,45.0000,0.25,33.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91869,MLQS GLD 16/2 1000'Y SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,89.0000,0.25,66.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91870,MLQS GLD 16/4 500'W BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,76.5700,0.25,57.43
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91871,MLQS GLD 16/4 1000'G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,332.0000,0.25,249.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91872,MLQS GLD 16/4 500'W SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,82.5000,0.25,61.88
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91873,MLQS GLD 16/4 1000 FT SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,332.0000,0.25,249.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91874,MLQ AUDIO 22/4 TURQ 1K'SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,151.9000,0.25,113.93
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91875,MLQ AUDIO 22/4 TURQ 1K'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,95.0000,0.25,71.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91876,MLQ CONTRL 22/4 SHD IR 1K'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,64.6400,0.25,48.48
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91877,MLQS BURIAL 14/4 BLK 500'SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,113.8900,0.25,85.42
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91878,MLQ CONTRL 20/2 SHD/D 1K'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,60.3000,0.25,45.23
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91879,MLQ RG6U QUAD WHT 1000'SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,137.0000,0.25,102.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91880,MLQ RG6U QUAD BLK 1000'SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,137.0000,0.25,102.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91881,MLQS GLD 16/4 1000'B BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,148.5000,0.25,111.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91882,MLQS GLD 16/4 1000'G BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,148.5000,0.25,111.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91884,MLQ CAT5E 100MHZ Y 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,49.5000,0.25,37.13
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91885,MLQ CAT5E 100MHZ B 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,102.0000,0.25,76.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91886,MLQ CAT5E 100MHZ G 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,49.5000,0.25,37.13
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91887,MLQ CAT5 350MHZ Y 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,80.0000,0.25,60.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91888,MLQ CAT5 350MHZ B 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,80.0000,0.25,60.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91889,MLQ CAT5 350MHZ G 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,80.0000,0.25,60.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91890,SOUNDHENGE III GRANITE,SONANCE,OUTDOOR,N,EA,Y,Default,103.0000,0.25,77.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91891,SOUNDHENGE III SANDSTONE,SONANCE,OUTDOOR,N,EA,Y,Default,103.0000,0.25,77.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91892,SONAMP 260 MKII,SONANCE,AMPS,N,EA,Y,Default,275.0000,0.25,206.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91893,SONAMP 260 MKII RMF,SONANCE,AMPS,N,EA,Y,Default,285.0000,0.25,213.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91894,SONAMP 260 MKII 230V,SONANCE,AMPS,N,EA,Y,Default,275.0000,0.25,206.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91895,SONAMP 260 MKII 230V RMF,SONANCE,AMPS,N,EA,Y,Default,165.0000,0.25,123.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91896,SONAMP 260X3 MKII,SONANCE,AMPS,N,EA,Y,Default,315.0000,0.25,236.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91897,SONAMP 260X3 MKII RMF,SONANCE,AMPS,N,EA,Y,Default,325.0000,0.25,243.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91900,LARGE ROUND ACOUSTIC ENCLOSURE,SONANCE,INSTALL_ACCS,N,EA,Y,Default,145.0000,0.25,108.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,ACCESSORIES,ACC,91900,LARGE ROUND ACOUSTIC ENCLOSURE,SONANCE,INSTALL_ACCS,N,EA,Y,Default,145.0000,0.25,108.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91902,ELLIPSE 1.0 LCR,SONANCE,CSERIES,N,EA,Y,Default,85.0000,0.25,63.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91903,ODVC60 OUTDOOR VOLUME CONTROL,SONANCE,AUDIO_ACCS,N,EA,Y,Default,65.0000,0.25,48.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91906,FIRE-RATED MEDIUM RND BACKCAN,SONANCE,OTHER_SONANCE,N,EA,Y,Default,40.0000,0.25,30.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91907,FIRE-RATED MEDIUM RECT BACKCAN,SONANCE,OTHER_SONANCE,N,EA,Y,Default,40.0000,0.25,30.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91908,FIRE RATED LARGE ROUND BACKCAN,SONANCE,OTHER_SONANCE,N,EA,Y,Default,40.0000,0.25,30.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91913,MLQ RG6U QUAD WHT 1K' BX,SONANCE,OTHER_SONANCE,N,EA,Y,Default,99.0000,0.25,74.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91914,MLQ RG6U QUAD BLK 1K' BX,SONANCE,OTHER_SONANCE,N,EA,Y,Default,99.0000,0.25,74.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91915,MLQS GLD 14/4 500'Y SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,116.1900,0.25,87.14
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91920,"PLANTER SPEAKER 6.5""TERRA",SONANCE,OUTDOOR,N,EA,Y,Default,175.0000,0.25,131.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91921,ELLIPSE LCR ACOUSTIC ENCLOSURE,SONANCE,OTHER_SONANCE,N,EA,Y,Default,88.5000,0.25,66.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91922,ELLIPSE FLEXBRACKET,SONANCE,OTHER,N,EA,Y,Default,12.0000,0.25,9.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91923,PEDESTAL WHITE,SONANCE,OUTDOOR,N,EA,Y,Default,150.0000,0.25,112.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91924,PEDESTAL GRANITE,SONANCE,OUTDOOR,N,EA,Y,Default,150.0000,0.25,112.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91925,SILHOUETTE I 04,SONANCE,CSERIES,N,EA,Y,Default,825.0000,0.25,618.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91926,SILHOUETTE II 04,SONANCE,CSERIES,N,EA,Y,Default,1100.0000,0.25,825.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91928,SONAFILL IN-CEILING,SONANCE,OTHER_SONANCE,N,EA,Y,Default,80.0000,0.25,60.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91929,VIRTUOSO RS2 SURROUND,SONANCE,CSERIES,N,PR,Y,Default,412.0000,0.25,309.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91931,SS4VC,SONANCE,AUDIO_ACCS,N,EA,Y,Default,220.0000,0.25,165.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91932,SS6VC,SONANCE,AUDIO_ACCS,N,EA,Y,Default,265.0000,0.25,198.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91933,CONTRACTOR SQ BACKCAN FIRERATE,SONANCE,OTHER_SONANCE,N,EA,Y,Default,40.0000,0.25,30.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91934,WMR1 DECORA INSERT IVORY,SONANCE,OTHER_SONANCE,N,6P,Y,Default,6.0000,0.25,4.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91935,WMR1 DECORA INSERT ALMOND,SONANCE,OTHER_SONANCE,N,6P,Y,Default,6.0000,0.25,4.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91936,MLQS BRZ 16/2 1000'G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,75.0000,0.25,56.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91937,MLQS BRZ 16/2 1000'P SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,74.6400,0.25,55.98
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91938,MLQS BRZ 16/4 1000'G SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,130.5000,0.25,97.88
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91939,MLQS BRZ 16/4 1000'P SPOOL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,130.5000,0.25,97.88
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91940,MLQ CAT5E 100MHZ W 1000'BOX,SONANCE,OTHER_SONANCE,N,BOX,Y,Default,53.1000,0.25,39.83
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91942,C SQUARE FLEXBRACKETS PAIR,SONANCE,OTHER,N,PR,Y,Default,15.0000,0.25,11.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91943,GRILLE C M,SONANCE,OTHER_SONANCE,N,PR,Y,Default,35.0000,0.25,26.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91944,CR GRILLES MEDIUM M PAIR,SONANCE,OTHER_SONANCE,N,PR,Y,Default,35.0000,0.25,26.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91945,NAV K2 WALLPLATES B 6PK,SONANCE,OTHER,N,6PK,Y,Default,30.0000,0.25,22.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91946,NAV K2 WALLPLATES A 6PK,SONANCE,OTHER,N,6PK,Y,Default,30.0000,0.25,22.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91947,NAV K2 WALLPLATES I 6PK,SONANCE,OTHER,N,6PK,Y,Default,30.0000,0.25,22.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91948,NAV K2 WALLPLATES W,SONANCE,OTHER_SONANCE,N,6P,Y,Default,30.0000,0.25,22.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91949,NAV K2 MEMBRANE KIT,SONANCE,OTHER,N,EA,Y,Default,25.0000,0.25,18.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91950,VIRTUOSO 832SSDR,SONANCE,CSERIES,N,EA,Y,Default,268.0000,0.25,201.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91951,VIRTUOSO 830D PAIR,SONANCE,CSERIES,N,PR,Y,Default,227.0000,0.25,170.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91954,CONCIERGE,SONANCE,OTHER_SONANCE,N,EA,Y,Default,2142.0000,0.25,1606.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91956,AF12,SONANCE,AMPS,N,EA,Y,Default,200.0000,0.25,150.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91959,CRK 20 Granite,SONANCE,OUTDOOR,N,PR,Y,Default,150.0000,0.25,112.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91960,CRK WOOFER,SONANCE,OUTDOOR,N,EA,Y,Default,195.0000,0.25,146.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91962,ELLIPSE 2.0 LCR,SONANCE,CSERIES,N,EA,Y,Default,320.0000,0.25,240.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91963,D FLEXBRACKET,SONANCE,OTHER,N,PR,Y,Default,12.5000,0.25,9.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91966,CR5 FLEXBRACKET PAIR,SONANCE,OTHER_SONANCE,N,PR,Y,Default,12.5000,0.25,9.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91968,Merlot M422,SONANCE,CSERIES,N,PR,Y,Default,130.0000,0.25,97.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91970,Merlot M FLEXBRACKETS  PAIR,SONANCE,OTHER,N,PR,Y,Default,12.5000,0.25,9.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91971,MR421,SONANCE,CSERIES,N,PR,Y,Default,80.0000,0.25,60.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91973,MERLOT MR FLEXBRACKETS  PAIR,SONANCE,OTHER,N,PR,Y,Default,12.5000,0.25,9.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91974,ELLIPSE COVER PLATE EA,SONANCE,CSERIES,N,EA,Y,Default,11.0000,0.25,8.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91975,NAV K2 KEYPAD,SONANCE,OTHER,N,EA,Y,Default,275.0000,0.25,206.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91986,SILVERSCREEN ON-WALL 50 LARGE,SONANCE,OTHER_SONANCE,N,EA,Y,Default,148.0000,0.25,111.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91987,SILVERSCREEN ON-WALL 40 SMALL,SONANCE,OTHER_SONANCE,N,EA,Y,Default,100.0000,0.25,75.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91988,SILVERSCREEN STAND,SONANCE,OTHER_SONANCE,N,EA,Y,Default,5.0000,0.25,3.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91993,CRK20 BROWN PR,SONANCE,OUTDOOR,N,PR,Y,Default,150.0000,0.25,112.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,91997,TRIO TRIPLE TUNER,SONANCE,AMPS,N,EA,Y,Default,225.5400,0.25,169.16
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92000,DAB1 DISTRIBUTED AUDIO SYSTEM,SONANCE,AMPS,N,EA,Y,Default,800.0000,0.25,600.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92001,NAV K1 KEYPAD,SONANCE,OTHER,N,EA,Y,Default,135.0000,0.25,101.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92007,NAVIGATOR VIDEO MATRIX,SONANCE,AMPS,N,EA,Y,Default,1490.0000,0.25,1117.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92009,GRILLE ELLIPSE LCR EACH,SONANCE,OTHER_SONANCE,N,EA,Y,Default,17.5000,0.25,13.13
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92010,GRILLE ELLIPSE SUR PAIR,SONANCE,OTHER_SONANCE,N,PR,Y,Default,34.5000,0.25,25.88
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92013,GRILLE 801R PAIR,SONANCE,OTHER_SONANCE,N,PR,Y,Default,36.5000,0.25,27.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92019,GRILLE SYMPHONY XTR PR,SONANCE,OTHER_SONANCE,N,PR,Y,Default,29.0000,0.25,21.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92020,NAV HARBOR 230V,SONANCE,AMPS,N,EA,Y,Default,988.8000,0.25,741.60
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92021,CINEMA ULTRA II LCR,SONANCE,REFERENCE,N,EA,Y,Default,410.0000,0.25,307.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92022,CINEMA ULTRA II SUR,SONANCE,REFERENCE,N,PR,Y,Default,810.0000,0.25,607.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92024,CIN SUB SYS (92040 & 92041),SONANCE,REFERENCE,N,PR,Y,Default,745.0000,0.25,558.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92025,CB1070 OUTDOOR 70V PR,SONANCE,OUTDOOR,N,PR,Y,Default,99.9600,0.25,74.97
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92026,R670V  PR,SONANCE,CSERIES,N,PR,Y,Default,149.9900,0.25,112.49
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92027,R870V PR,SONANCE,CSERIES,N,PR,Y,Default,169.9900,0.25,127.49
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92029,MLQ CAT5E 100MHZ  BL 1K' REEL,SONANCE,OTHER_SONANCE,N,RL,Y,Default,55.0000,0.25,41.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92030,NAV HARBOR 230V RMF RACK MOUNT,SONANCE,AMPS,N,EA,Y,Default,1008.0000,0.25,756.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92031,OPTILINQ PLASMA FRIENDLY MR1,SONANCE,OTHER_SONANCE,N,EA,Y,Default,75.0000,0.25,56.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92037,CIN SUB SYS RMF(92040 & 92042),SONANCE,REFERENCE,N,PR,Y,Default,745.0000,0.25,558.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92038,CIN SUB SYS 230V(92040&92043),SONANCE,REFERENCE,N,EA,Y,Default,745.0000,0.25,558.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92039,CIN SYS 230V RMF(92040&92044),SONANCE,REFERENCE,N,EA,Y,Default,840.0000,0.25,630.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92040,CINEMA  SUBWOOFER PR,SONANCE,SUBWOOFERS,N,PR,Y,Default,404.5000,0.25,303.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92041,SONAMP CINEMA 260,SONANCE,AMPS,N,EA,Y,Default,340.5000,0.25,255.38
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92042,SONAMP CINEMA 260 RMF,SONANCE,AMPS,N,EA,Y,Default,355.5000,0.25,266.63
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92043,SONAMP CINEMA 260 230V,SONANCE,AMPS,N,EA,Y,Default,308.0000,0.25,231.00
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92045,GRILLE SILHOUETTE  I EA    04,SONANCE,OTHER_SONANCE,N,EA,Y,Default,115.0000,0.25,86.25
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92046,GRILLE SILHOUETTE II  EA     0,SONANCE,OTHER_SONANCE,N,EA,Y,Default,125.0000,0.25,93.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92053,MEDIALINQ  S-VIDEO TO RCA ADPT,SONANCE,OTHER_SONANCE,N,EA,Y,Default,6.0000,0.25,4.50
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92054,NAV VIDEO MATRIX WALLPLATES,SONANCE,OTHER,N,EA,Y,Default,126.9500,0.25,95.21
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92058,"NAV K1 WALLPLATES W,6PK",SONANCE,OTHER,N,EA,Y,Default,25.0000,0.25,18.75
203745,MOUNTAIN WEST DISTRIBUTORS INC,USD,SONANCE,SO,92059,"NAV K1 WALLPLATES B,6PK",SONANCE,OTHER,N,EA,Y,Default,25.0000,0.25,18.75
